index,lower Scaled Intensity,upper Scaled Intensity,Forecast
2025-03-26,0.9926147560184346,1.0047386883422764,6.31792238285476
2025-03-27,0.9925814116284742,1.0047720327322367,6.31792238285476
2025-03-28,0.9925482486592023,1.0048051957015087,6.31792238285476
2025-03-29,0.9925152641812227,1.0048381801794883,6.31792238285476
2025-03-30,0.992482455343136,1.004870989017575,6.31792238285476
2025-03-31,0.9924498193686617,1.0049036249920493,6.31792238285476
2025-04-01,0.9924173535538979,1.004936090806813,6.31792238285476
2025-04-02,0.9923850552647057,1.0049683890960053,6.31792238285476
2025-04-03,0.9923529219342152,1.0050005224264957,6.31792238285476
2025-04-04,0.9923209510604453,1.005032493300266,6.31792238285476
2025-04-05,0.9922891402040294,1.0050643041566818,6.31792238285476
2025-04-06,0.992257486986044,1.0050959573746672,6.31792238285476
2025-04-07,0.9922259890859321,1.0051274552747789,6.31792238285476
2025-04-08,0.9921946442395181,1.0051588001211929,6.31792238285476
2025-04-09,0.9921634502371082,1.0051899941236029,6.31792238285476
2025-04-10,0.9921324049216727,1.0052210394390384,6.31792238285476
2025-04-11,0.9921015061871051,1.0052519381736058,6.31792238285476
2025-04-12,0.9920707519765553,1.0052826923841558,6.31792238285476
2025-04-13,0.9920401402808309,1.00531330407988,6.31792238285476
2025-04-14,0.9920096691368663,1.0053437752238448,6.31792238285476
2025-04-15,0.991979336626253,1.005374107734458,6.31792238285476
2025-04-16,0.9919491408738307,1.0054043034868803,6.31792238285476
2025-04-17,0.991919080046334,1.005434364314377,6.31792238285476
2025-04-18,0.9918891523510938,1.0054642920096173,6.31792238285476
2025-04-19,0.9918593560347898,1.0054940883259214,6.31792238285476
2025-04-20,0.9918296893822518,1.0055237549784592,6.31792238285476
2025-04-21,0.9918001507153078,1.0055532936454032,6.31792238285476
2025-04-22,0.9917707383916755,1.0055827059690354,6.31792238285476
2025-04-23,0.991741450803898,1.005611993556813,6.31792238285476
2025-04-24,0.9917122863783172,1.0056411579823938,6.31792238285476
2025-04-25,0.9916832435740885,1.0056702007866225,6.31792238285476
2025-04-26,0.9916543208822299,1.0056991234784811,6.31792238285476
2025-04-27,0.9916255168247077,1.0057279275360034,6.31792238285476
2025-04-28,0.9915968299535545,1.0057566144071566,6.31792238285476
2025-04-29,0.9915682588500203,1.0057851855106907,6.31792238285476
2025-04-30,0.991539802123754,1.005813642236957,6.31792238285476
2025-05-01,0.9915114584120129,1.005841985948698,6.31792238285476
2025-05-02,0.9914832263789024,1.0058702179818086,6.31792238285476
2025-05-03,0.9914551047146402,1.005898339646071,6.31792238285476
2025-05-04,0.9914270921348479,1.0059263522258632,6.31792238285476
2025-05-05,0.9913991873798665,1.0059542569808446,6.31792238285476
2025-05-06,0.9913713892140952,1.0059820551466159,6.31792238285476
2025-05-07,0.9913436964253529,1.006009747935358,6.31792238285476
2025-05-08,0.9913161078242618,1.0060373365364492,6.31792238285476
2025-05-09,0.991288622243651,1.00606482211706,6.31792238285476
2025-05-10,0.9912612385379802,1.0060922058227308,6.31792238285476
2025-05-11,0.9912339555827833,1.0061194887779277,6.31792238285476
2025-05-12,0.9912067722741287,1.0061466720865824,6.31792238285476
2025-05-13,0.9911796875280987,1.0061737568326123,6.31792238285476
2025-05-14,0.991152700280285,1.0062007440804261,6.31792238285476
2025-05-15,0.9911258094853006,1.0062276348754104,6.31792238285476
2025-05-16,0.9910990141163072,1.0062544302444039,6.31792238285476
2025-05-17,0.9910723131645579,1.0062811311961533,6.31792238285476
2025-05-18,0.9910457056389539,1.0063077387217572,6.31792238285476
2025-05-19,0.9910191905656152,1.006334253795096,6.31792238285476
2025-05-20,0.990992766987465,1.006360677373246,6.31792238285476
2025-05-21,0.9909664339638262,1.0063870103968848,6.31792238285476
2025-05-22,0.9909401905700309,1.00641325379068,6.31792238285476
2025-05-23,0.9909140358970414,1.0064394084636696,6.31792238285476
2025-05-24,0.9908879690510829,1.0064654753096283,6.31792238285476
2025-05-25,0.9908619891532869,1.006491455207424,6.31792238285476
2025-05-26,0.9908360953393461,1.006517349021365,6.31792238285476
2025-05-27,0.9908102867591778,1.0065431576015331,6.31792238285476
2025-05-28,0.9907845625765994,1.0065688817841116,6.31792238285476
2025-05-29,0.9907589219690114,1.0065945223916997,6.31792238285476
2025-05-30,0.990733364127091,1.00662008023362,6.31792238285476
2025-05-31,0.9907078882544939,1.0066455561062173,6.31792238285476
2025-06-01,0.9906824935675645,1.0066709507931464,6.31792238285476
2025-06-02,0.9906571792950555,1.0066962650656557,6.31792238285476
2025-06-03,0.9906319446778532,1.006721499682858,6.31792238285476
2025-06-04,0.9906067889687131,1.006746655391998,6.31792238285476
2025-06-05,0.9905817114320012,1.0067717329287098,6.31792238285476
2025-06-06,0.9905567113434433,1.0067967330172678,6.31792238285476
2025-06-07,0.9905317879898802,1.0068216563708308,6.31792238285476
2025-06-08,0.9905069406690313,1.0068465036916798,6.31792238285476
2025-06-09,0.990482168689263,1.006871275671448,6.31792238285476
2025-06-10,0.9904574713693645,1.0068959729913467,6.31792238285476
2025-06-11,0.9904328480383287,1.0069205963223824,6.31792238285476
2025-06-12,0.9904082980351402,1.006945146325571,6.31792238285476
2025-06-13,0.9903838207085676,1.0069696236521435,6.31792238285476
2025-06-14,0.9903594154169625,1.0069940289437485,6.31792238285476
2025-06-15,0.9903350815280627,1.0070183628326483,6.31792238285476
2025-06-16,0.9903108184188013,1.0070426259419096,6.31792238285476
2025-06-17,0.990286625475121,1.00706681888559,6.31792238285476
2025-06-18,0.9902625020917918,1.0070909422689192,6.31792238285476
2025-06-19,0.9902384476722353,1.0071149966884756,6.31792238285476
2025-06-20,0.9902144616283521,1.007138982732359,6.31792238285476
2025-06-21,0.9901905433803542,1.0071629009803569,6.31792238285476
2025-06-22,0.9901666923566008,1.0071867520041102,6.31792238285476
2025-06-23,0.9901429079934403,1.0072105363672708,6.31792238285476
2025-06-24,0.9901191897350535,1.0072342546256576,6.31792238285476
2025-06-25,0.9900955370333028,1.0072579073274082,6.31792238285476
2025-06-26,0.9900719493475841,1.0072814950131268,6.31792238285476
2025-06-27,0.990048426144683,1.007305018216028,6.31792238285476
2025-06-28,0.9900249668986336,1.0073284774620774,6.31792238285476
2025-06-29,0.9900015710905817,1.0073518732701294,6.31792238285476
2025-06-30,0.9899782382086507,1.0073752061520604,6.31792238285476
2025-07-01,0.9899549677478112,1.0073984766128998,6.31792238285476
2025-07-02,0.9899317592097531,1.007421685150958,6.31792238285476
2025-07-03,0.9899086121027613,1.0074448322579497,6.31792238285476
2025-07-04,0.9898855259415942,1.0074679184191169,6.31792238285476
2025-07-05,0.9898625002473649,1.0074909441133462,6.31792238285476
2025-07-06,0.9898395345474253,1.0075139098132857,6.31792238285476
2025-07-07,0.9898166283752531,1.007536815985458,6.31792238285476
2025-07-08,0.9897937812703406,1.0075596630903705,6.31792238285476
2025-07-09,0.9897709927780877,1.0075824515826233,6.31792238285476
2025-07-10,0.9897482624496954,1.0076051819110157,6.31792238285476
2025-07-11,0.9897255898420633,1.0076278545186477,6.31792238285476
2025-07-12,0.9897029745176885,1.0076504698430226,6.31792238285476
2025-07-13,0.9896804160445671,1.007673028316144,6.31792238285476
2025-07-14,0.9896579139960983,1.0076955303646127,6.31792238285476
2025-07-15,0.9896354679509897,1.0077179764097215,6.31792238285476
2025-07-16,0.9896130774931655,1.0077403668675455,6.31792238285476
2025-07-17,0.9895907422116769,1.007762702149034,6.31792238285476
2025-07-18,0.9895684617006135,1.0077849826600975,6.31792238285476
2025-07-19,0.9895462355590176,1.0078072088016936,6.31792238285476
2025-07-20,0.9895240633907997,1.0078293809699113,6.31792238285476
2025-07-21,0.9895019448046567,1.0078514995560544,6.31792238285476
2025-07-22,0.9894798794139907,1.0078735649467203,6.31792238285476
2025-07-23,0.9894578668368307,1.0078955775238805,6.31792238285476
2025-07-24,0.9894359066957547,1.0079175376649563,6.31792238285476
2025-07-25,0.9894139986178152,1.0079394457428958,6.31792238285476
2025-07-26,0.9893921422344645,1.0079613021262466,6.31792238285476
2025-07-27,0.9893703371814828,1.0079831071792282,6.31792238285476
2025-07-28,0.9893485830989072,1.0080048612618038,6.31792238285476
2025-07-29,0.9893268796309622,1.0080265647297488,6.31792238285476
2025-07-30,0.9893052264259924,1.0080482179347188,6.31792238285476
2025-07-31,0.9892836231363952,1.0080698212243158,6.31792238285476
2025-08-01,0.9892620694185565,1.0080913749421545,6.31792238285476
2025-08-02,0.9892405649327864,1.0081128794279246,6.31792238285476
2025-08-03,0.989219109343257,1.008134335017454,6.31792238285476
2025-08-04,0.9891977023179408,1.0081557420427703,6.31792238285476
2025-08-05,0.9891763435285514,1.0081771008321596,6.31792238285476
2025-08-06,0.9891550326504844,1.0081984117102265,6.31792238285476
2025-08-07,0.9891337693627598,1.0082196749979513,6.31792238285476
2025-08-08,0.9891125533479656,1.0082408910127454,6.31792238285476
2025-08-09,0.9890913842922026,1.0082620600685084,6.31792238285476
2025-08-10,0.9890702618850302,1.0082831824756808,6.31792238285476
2025-08-11,0.9890491858194134,1.0083042585412978,6.31792238285476
2025-08-12,0.9890281557916704,1.0083252885690406,6.31792238285476
2025-08-13,0.9890071715014219,1.0083462728592891,6.31792238285476
2025-08-14,0.9889862326515408,1.0083672117091702,6.31792238285476
2025-08-15,0.9889653389481033,1.0083881054126078,6.31792238285476
2025-08-16,0.9889444901003407,1.0084089542603705,6.31792238285476
2025-08-17,0.9889236858205919,1.0084297585401192,6.31792238285476
2025-08-18,0.9889029258242577,1.0084505185364534,6.31792238285476
2025-08-19,0.9888822098297546,1.0084712345309566,6.31792238285476
2025-08-20,0.9888615375584712,1.00849190680224,6.31792238285476
2025-08-21,0.9888409087347234,1.0085125356259876,6.31792238285476
2025-08-22,0.9888203230857125,1.0085331212749984,6.31792238285476
2025-08-23,0.9887997803414825,1.0085536640192285,6.31792238285476
2025-08-24,0.9887792802348788,1.0085741641258321,6.31792238285476
2025-08-25,0.988758822501508,1.008594621859203,6.31792238285476
2025-08-26,0.9887384068796979,1.008615037481013,6.31792238285476
2025-08-27,0.9887180331104586,1.0086354112502525,6.31792238285476
2025-08-28,0.9886977009374436,1.0086557434232675,6.31792238285476
2025-08-29,0.9886774101069132,1.0086760342537977,6.31792238285476
2025-08-30,0.9886571603676968,1.0086962839930143,6.31792238285476
2025-08-31,0.9886369514711565,1.0087164928895547,6.31792238285476
2025-09-01,0.9886167831711521,1.008736661189559,6.31792238285476
2025-09-02,0.9885966552240057,1.0087567891367053,6.31792238285476
2025-09-03,0.9885765673884677,1.0087768769722434,6.31792238285476
2025-09-04,0.9885565194256822,1.0087969249350288,6.31792238285476
2025-09-05,0.9885365110991552,1.0088169332615557,6.31792238285476
2025-09-06,0.9885165421747208,1.0088369021859902,6.31792238285476
2025-09-07,0.98849661242051,1.008856831940201,6.31792238285476
2025-09-08,0.9884767216069191,1.0088767227537918,6.31792238285476
2025-09-09,0.9884568695065787,1.0088965748541323,6.31792238285476
2025-09-10,0.9884370558943233,1.0089163884663876,6.31792238285476
2025-09-11,0.9884172805471619,1.0089361638135492,6.31792238285476
2025-09-12,0.9883975432442484,1.0089559011164626,6.31792238285476
2025-09-13,0.988377843766853,1.0089756005938582,6.31792238285476
2025-09-14,0.9883581818983336,1.0089952624623775,6.31792238285476
2025-09-15,0.9883385574241084,1.0090148869366027,6.31792238285476
2025-09-16,0.9883189701316283,1.0090344742290827,6.31792238285476
2025-09-17,0.9882994198103504,1.0090540245503608,6.31792238285476
2025-09-18,0.988279906251711,1.0090735381090001,6.31792238285476
2025-09-19,0.9882604292491003,1.0090930151116106,6.31792238285476
2025-09-20,0.9882409885978364,1.0091124557628748,6.31792238285476
2025-09-21,0.9882215840951402,1.0091318602655708,6.31792238285476
2025-09-22,0.9882022155401112,1.0091512288205997,6.31792238285476
2025-09-23,0.9881828827337029,1.0091705616270081,6.31792238285476
2025-09-24,0.9881635854786986,1.0091898588820123,6.31792238285476
2025-09-25,0.9881443235796888,1.0092091207810223,6.31792238285476
2025-09-26,0.9881250968430472,1.0092283475176638,6.31792238285476
2025-09-27,0.9881059050769085,1.0092475392838025,6.31792238285476
2025-09-28,0.9880867480911459,1.0092666962695651,6.31792238285476
2025-09-29,0.9880676256973495,1.0092858186633615,6.31792238285476
2025-09-30,0.9880485377088039,1.0093049066519073,6.31792238285476
2025-10-01,0.9880294839404675,1.0093239604202435,6.31792238285476
2025-10-02,0.9880104642089517,1.0093429801517593,6.31792238285476
2025-10-03,0.9879914783324999,1.0093619660282112,6.31792238285476
2025-10-04,0.9879725261309673,1.0093809182297437,6.31792238285476
2025-10-05,0.9879536074258013,1.0093998369349098,6.31792238285476
2025-10-06,0.9879347220400213,1.0094187223206899,6.31792238285476
2025-10-07,0.9879158697982,1.009437574562511,6.31792238285476
2025-10-08,0.987897050526444,1.009456393834267,6.31792238285476
2025-10-09,0.9878782640523752,1.009475180308336,6.31792238285476
